NU_INSCRICAO,IN_TREINEIRO
eeffa72cd08ed708d13c15247792c653666d5e4f,False
d09d0e3efdff8508392b9c9eab9c1f38e8f5fc68,False
60b0f8c31dfdebb52933fea8a5c5fd883cc8ea1c,False
ac2859de15039480dc89508a86918ceb3aa2fae7,False
f611cd72d6564810a6fd139bcabfc0bf4fd6a644,False
5099e54847f4c16ffc824fb88ba96317655bb16e,False
ee8d718a1f700fd1b5673b5abd1aca7b7a28c6f6,False
20fd3f48769c25f9bcd66336ee2770595b5c81c9,False
ec19c98c154d1aeb814db467c5f532764c471a3a,False
9a7a8e6acedfe129c5f8d60baed1782681f7e280,True
889853776ff8b2b1c939895fb335c76cc89d787c,False
d9602a163f82d42454c2dff86123b0781710936f,False
b2b9d0a963e53029eb2dac5debd9b014257beb44,False
e0b2e372d3ccf183f1baa51bdf520a963030f00b,False
760658f78c3f8ea3e085782ece3b2d0dd415a9b6,False
88a996df02337253c7603dac8caa03e0da824384,False
4435cebc9ffe2b084f91766c9b3de6d398071632,False
77be45aca907e2d775cae468f89827a49248706d,False
771ae893a4c11b346ad08aeff340a5fc48a5e5a8,False
15d23fdcf05cec2bd16c22e0605408e4b0d85135,False
be32204f4e73fd11d1fd5bf50e7192aa359c862c,False
7fe7b167415257eb5be83392b125b6a7d13368da,False
5bb60200ca31a67f4873d37abd5bd0e6f220587f,True
f53f789ae868a32123b79af6434731389d575e40,False
14e9c8ac2720eb40e6e68db1e357e05f113ff4a9,False
8cf122d5ae912e75cbcee123d16889f68d5f6cf8,False
78adcb7fbaaec23419d4d94187ffe171e2dd14a0,True
28e46d96a202ae06a3861486f487597ec6a7b1c8,False
3b0739cc55af0ae955dd0ad4187551bb1dcd999e,False
fc242c90b22db9e553a65c7e658df11e0f300671,False
357a4b479b8750acb9ebf8955c1586ae20f7209f,False
237310f8e99d1a0e6092730b4cb3dc8cc741338d,False
2a4e02087c0cb7642f7e6dac9aec318fe27440d7,False
c98bc7092d70be7a79d4cb87f9f6118b7dbfe5ad,False
a9b4ab087d313f7a7edfaee9e222697d7f5cd117,False
f7defafeabccb526d7b0d85bd9f40eaaa96b4c7b,False
c4393ebc8d30985a1004695d74f8a203e6cc57bf,False
98f3aa7769042629428f4144417f194dffe02b60,False
9f767993b95d50bc7a70d1f9af125d12e586a534,True
d2175a6a7bc3d5983799751b92add484a5471664,False
fb7f257f8241aac73fcd7bc2344ab09b28b3d540,False
29edae9ddd91360fdc9025b6ef386890bf3d5ded,True
fa4aa07f6cff5f2786291563d16f35f10cb870f2,False
8c97ccadd43968a5f29c588dfba52e21a046f342,False
407d224b52ddc686332ee3bca2c7ad6fe179fc07,False
6451366e7d0659fea59de5e7e41369266e4f5347,True
8d933a1669a071dae335fcaff192ab17e69eca1d,False
068aa041045db39fea5b08044190eec4ffa68254,False
b2c57829a587aaec285be1fd4f8f054bbd0d6092,False
8a59a767459b1a9a87b8d1fa4d9ec4b7da1864e1,False
3ceba43fcf50d2ca2319db6b93a0ca955c4e7617,False
c60c1eecdc11186590e3bf88f53290c536773622,False
20b2d93e0f81130f4dd9ff59008a4c3de51e532e,True
f1745f85f0a5831b0f1d6900f77d32d72e366f38,True
953aa238aed25dff1e952c3c80d986c3e41de387,True
03ac697f4414667311c025ba7f7037bdc399eeb4,False
e730f037acb91f3dd47a17945867a033ab3ecc47,True
0ef49fa23d1371b21fd6a10539c1390f6683e926,False
2e0c012ba965370492f14e28ea4220facf423b3e,False
3e1c661212e3631cba5c2f82bff66b321b043b4c,False
9091d2782cbe0d4ccf40994c694f05b50b527209,False
d1a6d11667d46e6df9af7586841a472b0f14573b,False
f28f96f4501c9a57875de38a979555e8ed5c82e7,False
dc40dcafddd8f71871f1c437fd634e9e05c2b689,False
a3ca7d5132c4545eb6a8e1a794f5c4d51105cd11,False
ce3633d5766a72b3da6f78f21cb537844d15fa51,False
15a9d146b309afb8b090a38f604106d2bc1a58fc,False
5af18bc0784f94f26f5e62fe0f0fb901c64c4df2,False
738354e53ab83b41cd4050986624515b5ef7fa16,False
ddc5165f8990611ef6ff9a6cf4c212ccac9de695,False
63b6ba6cb2888fee5a8747e00e46b81aa6506925,False
7be4e0b3abeaafb09c49c3cdb669b7e9ea69412c,False
9aad43d4867702ec4a025fd9e4b301ad5826b9ce,False
5db932683ae2d6eff1101e6d4788712aaa44f409,False
226f91072c52a618c7ba1693697f6f2a803ef09e,False
7fdff9d610af5e667ddb148781de4776df8f6bd2,False
3cb6f3f9c1a4e4bd97c61c0d50730887338142fe,True
a230dd5e87677113ef45efaa7a24050821b153c2,False
74072ad98850e816d732de5ff204d24df0571518,False
1ac0f7adbfa4b930ca7f899e3a4ad39369bb509f,False
8bf9375db4e378798282a37f617684946b089b27,True
26f67d6a9f719dd76be753c661882a63d96dfcd5,True
3f57a122c1112fe93b1033d071350e7bcd1a06d8,False
37dc641658f0e4a3428c06dd96524a248f08abec,False
c2dcd2e471738032af20b11f40fa7f6d66bb25a2,False
fd4b9c81bb8b9980aa046f102673077e95449df1,False
099064d8d5af2126c84fc60070af149412e0a167,False
f47f63a4f5129f43edc4e1713f4ba790e00351e6,False
909b570b25f83c3a02ce23f238638b3ab007fbb7,False
d8d5cc315f99d91b87a2a363f3b3b18015b4ec52,False
f50c2f8b01b9439597c3452c7aa96bc7d2cb8122,False
26c7f5ed773635ec51de3407ccd2a6cd792373c2,True
ac38eaf1eec078a8d10c44f86b890b74ae76c328,False
58929855fa88444bfb95fa4847e37675b517ae3c,False
e4bc9057f2f689f0412aa99b3d490611eb327790,False
e6cb1cbd661729be7b0cf098379f61cdd3f3d76a,False
d276140af0cabaec410702e29c81a923e2450408,False
980699794495bf5429d511321d0fa1e352ba232e,False
244a6b6b4c7799805c8b4607ac0c1eff50f27669,False
517d026df594bd1b4ff570c0e900c7a16251abb7,False
5cee3bf04fa9cd5f74004a384562a0b555e4eb2f,False
9cb710f554807d518d742572a7654fd1c53bf5bc,False
ad9a590914dd54ca3b39b5776906e9d84cd0f461,False
28997c2401203d5ec42f3377e69959249c9414c8,False
e174356ac8b3609e79ec252d92ef5b41afbe8e93,False
9e2f51223d00fba83b231bd45562f1f2178f58fb,False
fe711846bc000969a13971ba1e65250d091f078a,False
d13715b0e1fce2fa0886640b451b39a8d0da8011,True
e7e527b1a05ac0181746179e4c8703c185313408,False
66ab4d278ea215ca49bd0f4759845c8ffce4101e,False
f5be406ec101fcf4bc0a0925b0bcbc440af47803,False
e9b6929d5132a765e702531c0f72a16c92e6e641,False
cbe1e37522bac1833de662344174eecabbf92765,True
dad16cfb1886cf26f1198e1a91d682f6564380b9,False
253a846b577b91de13e0f7d5354c01ae57fa4f1b,False
34a3b0e0c976b0744015c913e677e7fece35896b,True
4925fbf373bc5643db5b53e346aa533e94aac72f,False
12fcdf3dc5aece5a3411d500665bec57c2201dde,False
86fe2ff54bcc0d09e57f6be2153078b6348a9d21,False
0786a1a46ec2b9d40021a1c104116cf7af57cc3b,False
ca08941f4497a4d2a728b47cca67689ee8476e13,False
84bff8f2c57378b0a1cedab960f8152edd67b286,False
57bbfcd44d5b56a1ce338a891a152997b328934e,True
d4fbfe91160b346b39eb62edd565d58732be274b,False
0c9e2c7b2dca44a4916fdd5554e9e1257d677840,True
88349b71a9ee5a19b6fdec4131c840e9ef91b801,False
d65df2b3cf09e9b99be307101c96f10b3c0c20c1,False
daed8b40487dde6c0bf2fd55769c4f67b3e225a9,False
10f0ea237bbef9f394ac417b8422ca2f13ed8a49,False
bdca69480e26c0658e788d8c2dc13d82b81bb741,False
f3afd8db925d62c5d73d6726d82106290be971fb,False
ffa6ac1e0524fd5eabca7aa0743d1044d3e575bc,False
e220885021b6424a62054a96b6fcd1bf9c8366eb,False
528422d722f7e4c1fbf8255f5e61a1ccf734599c,False
f166bd6cd9b753d6f884fe7f1b712df95eb7bcda,False
9113bf3bd1b03e1279d50c7fdf2f33e0ff5b37b4,False
8108d54e0d50d933f5420e9ce21db3264e3cc8d4,False
146acb78fa70ecef4af614cfe4b9d8b2232e3892,False
47e6e754759d2fce50e5f23efc755e9015b2c3d6,False
8c8fc83f8e4f266b31230074b091463e417187a9,False
a69f5ded40f511d0f5e44f92317294d01e9ecb08,False
fd590527b8908d453da89a9892fc4ec00ceb772d,False
88e53a202fe955012fc22a82c19dcbddcbbcb033,False
a936fabbc036c147a6d0f1663c52786d4aa47a65,False
00d5514017cff4aa0c80dbcc5528c3d1d03afdef,True
ea0d2bbfe9c8f1fb93afdab52e33d6588c675b6a,False
e99ab15d634e45d70960fbbb4da0857045ea39d1,False
2f46bf4d3f210c5b94a196fd837ca7e200911553,False
7aeb3cea5b9f19de528d0d613abce6718e9a869a,False
118aaf7e9e597e17a771233c8d1f7153a52bfac8,False
26c8a406b95475ec2220c5b8b9b8cb8808ba3fcd,False
3a37c08c87010d3b17a6b238725b5b63933326d0,False
1a2b2fcdf40275e30d3eff716e447d3980659b1b,True
d521defc6f1219aa4d06a3bb1c5429da44577363,False
4d6e366583c59bcdf6bab3ee06a559dbff3cc3f5,False
928dbaff9081e845839e66cc608aa9e9375da6ed,False
712f4d12ff67ac1bf7c518487344e673b92c8394,False
dadbbab1d0ef54e041bfa6d57e4f42c453f28ca6,False
d800e2a9316083278e431bd453729f080a0dbe8d,False
5ade3ffce53e2f935bd189515b9c3d30a14914a4,False
0246f5215255db0db3325dd6a99b020f934c1386,False
d727cc17a6863d6e1e12fe5ae86fa865a15bae59,True
cd4d97fbf8cf95acc50cb2f12681fe4309d6d38f,False
4548f56fea874c461e09e0901a6488e8519712dc,False
54834af2286cec5e9927ff38fefb9c41b69f40f7,False
7bf1c6e98dcd01f0a10435af40aa2529924a096c,False
017d95a76e3aefd387ed73170cb46cd0bc00a035,False
c7883dc9eb8990809fdca9038093c9174e78ff3c,False
aeba9267798e1778bb9153c2ca334f36090793b7,False
b2854dc408e3eb6117fcfe2b608aaebfb2a34c1f,False
e71d2f1d712e7f1a0a5b185fb989bd542d676c24,False
9dc9037c7272c9c42549f2ef4c8952cb088a792d,False
7595d76ffcf000d54faf5430abcc088f4e4790ce,False
c1f7039e5e6c9f6bdf72d4c943acced044072720,False
3d2c4832d568132c9a26f950a7afe085387a0f25,False
fc2dd4d4516c29878d1ec89bee0709bb28cfe8aa,False
b52aa1d9ed90fd80c99f311f7a76c0eef1c69b1a,False
9fdb47a13cc886a1f0d801a65486ec267763ab93,False
7950b403d7fe7f75a26bd46683d4070bca57fe6d,False
10efaf44e7dbcb5c1b7496f50ac5c54e0bed4c7d,False
2b1edbcc957facc1cad3200ca0f2316a97d8d785,True
92a4bbeffb62968a21d9138c1394677ec82d5704,False
1924fb79db259dac2de032571ee7f5a8a01c8793,False
8be0f3984883c3b5eff081580b1ed532422be122,False
31ba245fb618e514498a6df2306d4557d1f8f4c8,False
cb87137f8570ad3a9df00c775c53298529a7eb98,False
206f4ce595f4dcfba18fb65f02a9e080a70c81d1,False
1fd9d33abbed9e368c1a8b1bb4b000210cfc3d20,False
6d20127e1186ce2cdd7b8e3ea57f1e3a99e89fde,False
bc172ace21b065420e4f03bbb9bc6a17efc24c32,True
33129898c7714b201d9fe97164ecb9d1dc9d9fa2,False
33f82ba22e8bb1f814046107957d6b44ccb6bfce,False
8fb37d8f6e506806be254663372c9bc91e373dd8,False
44694176818a7986ec1c8287cc1807148bdfcde3,False
45d9419a0ad8395cfb76742468df885eb983b06c,True
206c069c32c575602de446f2900fa352bc0acc6f,False
2eb8ffe0cc1e5ad5a03485ebc03c02955654a75b,False
62f2db767c8c77ade79ed275024c7995bb384d9a,False
6a508337225109861b0b6edbc8e0cfcb9dc733c8,False
cda94be44d114361aad79f464f7b110d6454ab61,False
c0f10a0a6038929b8109d1ca81d9c9737ad3421b,False
a60e139ee7996befabeca7f51348c4c71978792b,False
dcba304a135cf31f00a960ed49af0bb2d18dca3d,False
1e7f731753cc5cba9098f1d8ff36ef50279e64bf,False
546dea50f7f361b85e5046b5fd1a3db101fc4972,False
8f8cc1cc7109b47ecde6181dd4d069083e7cffd9,False
4df28584dfb90f31f610b20dc49759583edad1fb,False
3061277435cf8a0a8b4fd48479e3c92bbd1039d6,False
060251894d4401625f13c7f0e8ffe77dea1c4a2d,False
52f1d6166801d81a73a2f8342d7d81cd483c96b4,False
a1e04a2715217c386b9e39dc0772fb37aa68b630,False
a4eac046a7ad8044e906f762bb6569a5f1b9f67a,False
abfbd51c840f1051d87217df41ad21ceb53ebac2,False
9087a3300cef10db32e55f118b3248bcf54a0210,False
c0d4c84a048b7a6c1be75f7944421f1011b66cb4,False
9aba61d4b1032e3a0e0492b9363e133400083b51,False
7ad0a2658814c0a9079ecb38964be3d2a5aff35a,True
087fce6e481042273ee17dec4a1de0e5340b1f69,False
a9c2d74cd64fb7609badf7b0c8f7b2a4131bf38b,False
353766dde05a87816e715b75aee3f931e20de788,True
8312d25a1dcc1dff720f28006e801672a4570b53,False
69f2f745dd9ef3121a5581cd39aa79e6e249d278,True
31e40da98cf9d1433b715d4be7035b67de4e0ca8,True
5e62ed1798f51a51353dbb6694a5fd653e7c79d0,False
62d3c53a30130882b625edd90164f3c4fd13b16b,False
eeab2ac001c7e07232313142574eb94774430cac,False
777ac4da5fe11ca40fae9c3c5106b40b1fa818f8,False
97a9fe304ce0d33489b87d2f053d2129a2a70195,False
4aefaca551dfee254f8d69ee054b9d5181afb94e,False
ddb54efa49f8e20c14c2877760d5d65fed62f8e2,False
908e25dc0e22cd2770feccb52180b13637e4ab6d,False
565ca026c11258a638c15bf6678a9d38c106716d,False
18b48576de8ce509c26179f71b7c364358c28a2c,False
a0900f02a2ad3673d5c70e42000301d91ca8e8e7,False
a6b3f31c8a49cb5d2e3174738cfd047c80ffd051,False
bb314eaf75f08a37458f90da7ef48436dc01d0ea,False
766ee5998cb2f6a966a9cd73e697bcd5f924c8c2,False
e1a5b51f2fe7f00defc83f3b1cfe87b8e8a8d78f,False
ff6ae804068d0ecbe71271cc61749b11321ba22e,False
90fc8c46cb90d8ee1ac43862426ce64639e01177,False
2f9ff89a6fda86f83088d0af4bb6e118aa37dd4b,False
db2af533ab63aa58a92b117dcb9c4c04ef0e6a42,False
76a427aa3aed17cc4a612b1781b4b964c1d94855,True
286195fb5c4ef76d6c8be45d2801131269382a93,False
f472de30e072e049650ea06414804560bc4f9b64,False
fd6f0386a8046228753070c30161e03f8ea8b7d5,False
f620b4066276df878b7a85269f2c4598158c57f6,False
b840cea2b701becc1a1b0601ac37078021d60814,True
84f1b4448fd4c693d909e2255356759dcb59ba4a,True
bbb3e69867aa3b24b495c6f502ad9522c5956194,True
221fd86f59a4e7350d5ea913a3d741b9002e2e81,False
b4e5abe002cb310d33fef177fecd9602241226c8,False
2c7b7cfb37b973116aa7678ac79817f760d00691,False
32154daa795210a49f46be6648919994249e8e99,False
2cbba78547ed39e8652c7ffa6a29eb526faa6aac,False
b1512d178c5ba1816204745fc2362c024cf96c51,False
c5e139ce11e1e03f613aad9130a9411f57da9868,True
2cf8be65060eabe7c5b4b5b6134323ddba72fe4a,False
5e952730496d82b02a8a4e283d28975996f37fd9,False
e47e5706333fe8d16c206e7b486d7e0d59b4a13a,False
e9482e74bfbf76698ad419e2cbb733d9b4cc0526,False
3b4fbcda6262f5e1d039c105dd06fd7eee4d2418,False
7335be14aedaf100a4cfe40026f7bbf3051058cb,True
b6a066507c9b2cb216f20f3134fdca770c418a49,False
242797fc9c8aeabe123a7825ad4648690ed755bd,False
72c57e1fab29a3b34de5d34351275069de2b7dd8,False
259dba204804925a38bfe3627798352e8ff5c4d0,False
23a8545babf3026636bbaf31ccdc65a5120dea86,False
b820fb3ea480a1cb0e8d6bfcdc4130267b4515f8,False
f7bd15ce5a836a14c9d2bf2df4f44a48467d3f1c,False
9c52c6438b5c4208fd91b62e4d55be35d4576edf,False
eeeb8a28be62386cdb10feebbe795e481f7aea24,False
2056b787eb929274da2da1261d1cc4016642c1e2,False
210abd9725b41cb3c2b82f2e4f2fc14f1bd5eed0,False
946c726aa72405dc3c8a79675014195512d67b23,False
39c4f843da0716a298569c741980aec87e3e1486,False
17b9893ea4c7e2abefab024b29ddb2cdc2c79776,False
463e6532baedc279902e8f32ce2aabe790279b53,False
69835d942cf8c81e26fa54e5226de3dcfdb4ec59,False
0f4cef45b53e1803988613acf6869c146dc36210,True
ba26e5dcb663bfede2b41a536a2dc6b7a2f40170,False
a8352c5894eae663e1d88661e44d08e3cf0ff98f,False
1c290f4bcb7e616831b2c176badb38357d57377b,True
addc0aadd6b415f5560a7b75c3029c10102f0950,False
c67628d9ec32e113b4e61e779873d8c4d680f776,False
6d209b39d18d02466af553fa32dac25d4604bd06,False
cf5ce0c34e198fb815dd3dc999ef4f5f2d73bfda,False
ceb8743db8c56b5ecbe4276013633d038633e6ae,False
064c8dcac41c82c3043a22e1db67b07dd693e2d7,False
bddcbddabba50add9ecad089e78de2209f453b36,False
d9cec9e7f9e448c2a7f557a0ad11fdf0c63d3adc,True
b267d711304b8c06f16cc3894d87e64a85349c0a,False
df3126f12f8c808731f851e9180a5072b6089375,False
2feb17639e2c525bd598141df24c22464db873d7,False
fc23987d1e8544a21f8ee2c3f9373b5aceaf9318,False
ba213832166b0c82395f143d26e109ee620038e5,False
4d2c9b4a12bb86355cb959104e4f8fa9cc575d32,False
fd43513a4aab5d59656544440b8215ba57ca1a79,False
3b2f6c470076fadeeecc3075f35e7fcd3b41a201,False
2f2db4cef51124ff155d7faf815d32bac0628ea9,False
2b0d057ff03d9bc2fb9104dac4dc65dd643dc4f3,False
2216494caa9a0e9a6a1b5172958c730a594e4bd1,False
e6a7cca449863c3453839d19ca6a71839207beba,False
1598e3a3528f61411dcaf68a7568357a121f7e34,True
f7b8cd5240a5f2d37d88322818f20d5b5d70be46,False
64762d7b38a0cb9c8e52a61c08568e995813a125,False
18d070496a2b161441f060e2ae9d1ecef3cdf616,False
412a6d928f3f3ca857f16aab7ce4b9669b36d83a,False
41c3c33111eac300e236c739a68c8542d4985f6b,False
5e83bbe82cb01cfa540c4c739cf8d7bc401bd181,False
2968dac584fc4a4f5eaf44d7e33e1a636318f259,False
5c6d8e3088d9b0497fb009d5bc6c214023da6c38,False
0087ec866cde7440eb8786a661ecf506e87ff1c0,False
847f1b2ff428b8780de8269434a34be9cca03324,False
80a88ee5fab437d937527f2204daf5aa83ba111d,False
7a2e87aa7490e73ead330184d84fd477bfe89056,False
d9de85d6479daf822ac8d1815398291e67a887a2,False
75c94ee725b61a791967b028fff842535728ebe2,False
fa770e79963dfcdf30005e9b1c172a04b6263aa2,False
913de921b6ee301e5b01bc6ca635b341d4281059,False
d6f9e4321e2a75a4ad0921ad18120832491c975a,False
ef20992c123f36c4490d508b5653623b1d02f56e,False
f656f2667f2f1ea0fcf65d0cfe0d8b16cf96eca8,False
64627daed6e7496093a4962f23edd92ebb2f3925,False
a8ca0423274d9ae047d99c5e99e56ac94ef6e458,False
57adfe35865db8f4d54b30ade1a1eed39940da40,False
29b8744f900f5b492deec4434db5a3ceee4cb8a3,False
c243cdde31a5c73003a043c6f852dbdf3601acf8,True
c45f708d00ed908c06d04951fd3cfa27a0ed4e24,True
c3478f4b0d94fbc87cd0421366be7fb8a55ea16d,False
c87452268c2d4e47776ee9e6e0e0f0b13027cc7b,False
327a8d9c8e69b3297ee9b80fbce520e655eac6ed,False
4c7260a303fbc24d1741a342b013e88d890a375f,False
fef491e4c927d96747e6a784119a86dbee7bc50d,False
701bd4888c9b2adccc0800dda6c7f1c964e22cc9,False
edc414b4f2bccf40d4bd5d0a23d8b67f1a4a0f9f,False
796b333884493724cd6506a071b0add57c6b82ae,True
70630b837eb95d455058ebc22892a169c6a1d0c4,False
f4324791277db78f156e6f3355e65e825da31e43,True
54c983781f6d45edecae33da3b3966f747f75c44,True
6a8799cc58a6cc1cba3dab1af7028003679a5542,False
f192dabd2e2772daf38ab2ac100550e06128b125,False
3e08b757e40c4ecd242257855034395092076978,False
f90776f5212f9186634ee97708ac353471cf8680,False
d88e4f5cead4eb49229942f488a7ceabc0b94c6a,False
669f2d404d94b5ab1d1cae6e580cb73cb0b0e5eb,False
3227f2c48ddb3e057c148867b6a593ca5d657702,False
00026cc6d79d7fb80b8c52192de13d7cb5259dca,True
a69a533a69b7c2acc7268ddde55c21b8f36f814e,False
59b497b5571a3cb8e629ccfbee18802bde6277e8,True
1dce8dd61abb14a5f17cf568bfcaa041b27c55da,False
31135d44b31ffbd095643548115373e6428beed2,False
7eba73b97e1a1551a73416e4751b29176e10378d,True
6f22e7cd1200a2dac5f58a075d5d9df3b347fe2d,False
162fd8b02589f2f61f5325a08bb66981c99e326e,False
f450a017155ab1e386e31f45fc5065f71cc4046e,False
cbc31b7aaed302844eaea35ef17c5c8beb070884,False
fc23f892d7e07c60608b8099c88029a67b20aed7,False
138c1df134d9bbdd806bf714d6a350f8587b8ad0,False
cdb763b8b1a46dc89bc2ebe76d0f8f05edec3c22,False
5e852b12e688cd8e99693081128cba053eaadced,False
164df12f8a7544f1fd3ae6e11132a41528bb9e7f,False
aa41aeb7f19fc4bfd027b5d9fe98f18b07a9a9f8,False
7f8eaf91636a0a03516af47791ce5d802c5acdbe,False
3b8a913499450267ca3f7861c61340453379237b,True
87f73ce73010f7a840c86130dc822a14b7562b2c,False
45edbb7a12d2734f7d74de26be83e939a7a61b9e,False
56d29cd1a6d2356d0fcf1e3ace4bf773636489f9,False
8c31159e1c224adabd15c91ce0f0760495d5ea9b,False
eebe470b3849d1643778369ee0f2ad8a3d0555b7,False
299c124473a3107731c45ded51814ce7a99e3ace,False
982cf61ff9b8fefdc257e81925b3cfc735a229f5,False
c64ec13c3d3fdaeedf202afacb746d0e320e98a5,False
c473747b41194cf21fe5e2bfdf982fc47b3b143e,False
475f0463b315edc996f1cc72b2cec1826717c570,False
04d337902cb192d35abe2cb20e102f17bb530f49,False
a89364a75db2376836b085eb2f89729afd94fa66,False
ad78c69d427dff0970160b9c94c4208416dc70ff,False
f8ca63eb397c3cc1a95bf292139fc92bd0534bca,False
2590fb74e33d69e7454acb37067615d072633c8a,False
d78db8f88da7378a9abe6c00f4df8b2f6e04e2d2,False
067b65cf4b861ca944182d827c35c0840ca22827,False
f6e21baf4024c5103a7ce4f9396a17107f670627,False
4f9294f50ed19ba3ff5f9c9ee386297262bbcc02,False
ef524fb51717e9fe2e4d0a350442e469dc3675a2,True
35551c299ab2d3c78788b9c8ee01cabe79ab454f,False
750e8abe75000522d9fb00b14ae5585371f3e4eb,False
e2393c3509fb4d35a59e2077548b2173da492f73,False
aa33e4a127cb8bd29c99595ddc962613edd4a949,False
c551270551e468d07bba885e02fd8212b490210d,False
4bc79a3774eea9942f7aa2cd7fe6e140c48c33ae,False
3f805b7a2496ce8f80fbf19ea58ee1d3c2d30b37,False
c82b8502421df6d3e87eeaace82bf9901dad869f,False
5550ac132f065c17de3ce4971dbfa7f519fb6f49,False
0741b269d11ff20ce6a5bcde0143a3570b72917f,False
65a5f9e76f2835bd9784defd80d11b129b5aa60f,False
40e2120797653ef8ce671f116db90bdbbe105fae,False
b2e0c6fad0f651bbe26bc5a3697cae1df46c091d,False
31a16986fa95315efed45c6bedcd62311f66e028,False
3f917045d44923c7c118da0ec67c883d8862a0c6,True
0f691897822b10599c785011de6d854360b4c37a,False
a023c8f9ef46570fb38ea9e24cf43ee42a1fda30,True
1688ea31972ade503a87e673fc571e8f73700743,False
15335ab1fef17338e182896ee262a4aaa5e46e5d,False
48615831186254d64fc38efc02c81fe851454ff2,True
4ffc7e3a942b45492680406227b03f423e0b3ee2,True
99e45b0805eb380188dc90dd283650d6aaf6930f,False
61124bec56291276ce9a2c56feb03944f2b7b5a4,False
ef46a1ee19ddc1e21e46531ead955127bce6df3d,True
2d2aedf397f161ab28358f7da6a9faa429e2c547,False
f4ec93a02b2936fe73357f33e398fd1f3ed5e35e,False
e4393f5a4017ef45cf2320cc30929c3d2eb363f8,False
c640daf0179f9676c4287b7642b7705605260998,True
72dcadcc87c6d518f6b47182f9193a6541936f0d,False
f29ba3622067f1b70fcd6ec30bc9dcbfb53248bc,False
5095088747979dfd576f0420241d1a6818f63951,False
be663c3b620925da19dbf4475672e5c1577a660d,False
a9c8211110d1fd0e7f6a389a00ff6e66fbcd551e,False
5919ce680436151b166740d315f8e70da2fb6611,False
f64564cb7ff3c969538a03868e5ba164f9ed7379,False
708b60194c9394590c1f85174ba28dc929c023d5,False
c739c3df285c409283d1e9993b2bd0311411f9d7,False
26ba81ddd27f9fecc1ac3a54837550f7526939d2,False
ffcb126937a911aabd750b8f9d4cc4b611b8d018,False
29f1a44ac8a788b5ebf7ef6889581be68fec04b8,False
15c198cd8fbf7dd11a03f5d69b310706518e67ce,False
eb36eadd3f3c4bd4d349a182fab333948c79052c,True
d03c613d5ca8425c5dc1843b674377ff8a953f61,False
52cf4823958d00cbea277898b214a0b594bd7914,False
efcf38a6d7470d2b676de614c668c10bb745d2d6,False
b8683b66cb4b45d0fdad2e6ba7266e3349304b25,False
a91c138e8dd26f3cdd188457818cca1acb5920ee,False
b19917cf47f309db22f1fdc9784ab916f372626c,False
8018db2a00acb2e815fd189e749438e1882b95f8,False
ca0a56d9e1436daf529e55bdcecd0818c771a780,False
badb8cd8f04e57ab05ab6905f44636ad2a734540,False
733abfb91aca6a02f36d9bee9082ac7026099f35,False
a85afeae6ae06b096d235d9b6b5da092211d0519,False
e1a54eaedc221f79c90d3ee6b2e551cd4616aac3,False
b7a0af05302acab32a0529b3f25c5071a7d98c4b,False
620bc76f300f9a82871c0a8c8f7b41b316cdf56f,False
28e4b4786fff07b73f8ec1daf3e2b6d790f4b796,False
b223e5b8622a0137de0184477844e45c89d898de,False
d761032851e3d5b5d4e7f7bf17ea97922f162893,False
26f4545ed97a126b3ad193b4171d5cf88f69fd8b,False
394ed3a813a4eb0566220fc0b0af4f8e43e3bfaf,False
93b2ad3a8a18fb60e11ec091f3ae41347884e223,False
a507bec535cfe81f0a31c50a0700d90afb2e6fb4,False
0f09926b5d2231f2c80d348bf5a0fc2cd23d7195,True
7609a8b87fd12799d13e88acd4d4df9094cc5970,False
38ef5396c58de3bdf7c756336f5b96501ebffce0,False
e868e44953c2081396468464e2d1b054f26cf430,False
f40feafda160985e5c0b78ad8af09869ad86e692,False
d01ce708090502055f63c8fe2473805d2a4d8933,False
f5df70e73b920cc88e27187818b86e349d705fab,False
42afd0d9c519274841968ad8a27d860060e0fb94,False
fad8088bf1c333b91b940b69499c31fec2f6fc66,True
30a016c8abd161ca8f56be1352a4012cfbd90fb5,False
1cc3934a4b9dd77152366b45a9c6023379e89305,False
9b205ba94aa1cdbe567f909bdc6a48d1d3fb5b01,False
f609f850370cd8a700946c4cffbc2bb0e3838eba,False
d9b7a5de6bf17b13104b0afe7d7faa321cda924c,False
f537fc790c6b55ab5b270977579438a8ac83db37,False
598a4db38b0c5913cf1533d28786c5474ea6896e,False
b72d013d8d753b132ff1397509a6254ddabac3c5,False
7ef929d4f66ce6e43684bd5eb64f023c999b9358,False
07569a900a1c8a3d6d9f9e0bb0dc40b9260efcc0,False
4aae516cac9540459936f53224d0c8397cfe6dec,False
e99bf383a615aab6dd3192b0e7488de034ce6252,False
6f18f2a80a465150b9c4e80f2ccdd2c53ec31b8c,False
30c8a42a2e2e011d3893ddae536ad659e5572783,False
6fae3ddfa4bc9829ff9dceed37752b3282dbaeca,False
9d4b716eb13da24bd8001ae58a776e35676ae5c7,True
0c35018c6c4e96658a2b219e984eb7e4cf594066,False
995b11adea17b6d1406202ca0b5277e627dabd30,False
7deed10ed626eb9c379d6c938835928012064bb8,False
c13c3298367ecb30e83018301d784ab7c0db2123,False
5e6a37d490053673f8fcc433574eb7ab3049ad84,False
5f9203fa697fa3cb09e4bc7d86c777ff6accab42,False
